time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,1.1695824247505455,3.800483433098582,10.414406615952371,0.36885997430630724,6.159147432790821,0.0,1.441550247031342,4.486387378300601,4.871859425644679,0.16836404392733895,-0.08213185002603868,0.0,450.5581739943674,450.1291405073161,450.5006969691352,449.9593074846714
3.3600000000000025,1.258350810258455,4.0760555387372435,10.70617077958248,0.37894485476246764,6.15407449507995,0.0,1.517769641620687,4.69985521154731,4.85279567634677,0.16751066581279436,-0.08988006063920653,0.0,450.54695821578,449.91414868151634,449.99273544785643,449.95028986787275
3.4200000000000026,1.3517706828997207,4.364536103854173,10.996626287350736,0.3888524935201332,6.148578843653889,0.0,1.5966324720694343,4.916628384842223,4.828227719355479,0.15988273228139663,-0.09526115762398157,0.0,450.4492277766051,450.00680850473816,450.3033407988851,449.71134700396993
3.4800000000000026,1.4500075672163777,4.666116353669245,11.285451085213925,0.39830655054236974,6.142866356178256,0.0,1.6783534133594278,5.136441685945886,4.798447472290308,0.1524881824496067,-0.09510234885518157,0.0,450.20681693584334,450.2120898778084,450.5414517557416,449.9662044169959
3.5400000000000027,1.553230371821217,4.980954266427113,11.572309340546726,0.40735606644540834,6.1371783283836425,0.0,1.7628200654186574,5.3584866171324,4.762695773561509,0.14727751509721768,-0.09420386939762862,0.0,449.9075040192089,449.9727503756519,450.37784549758436,449.977182465176
3.6000000000000028,1.6616027438802552,5.309175065441823,11.856854724247913,0.4160854968899903,6.131622280910154,0.0,1.8499888254566859,5.58248414927735,4.72136718512692,0.1416578233168262,-0.08957541543297945,0.0,449.7099464664336,450.07766432327617,450.2826089851984,449.8471417118208
3.660000000000003,1.7752834613105695,5.650888671196743,12.138764439295315,0.4245716965177726,6.126267500328391,0.0,1.939735547877107,5.808196415349713,4.674856981603033,0.1409911499748744,-0.0885966395930385,0.0,449.76759534978555,449.84034336354193,450.2016145564364,450.16599388251075
3.720000000000003,1.8944233624041422,6.006191469447063,12.417734469479448,0.4329776909927485,6.120981765985007,0.0,2.031947115007424,6.035424374190085,4.623379406063733,0.13825724387340887,-0.0871124783658515,0.0,449.77047317224054,449.8843479537171,450.3994088840375,450.1961433250953
3.780000000000003,2.0191669613073118,6.375166508881085,12.693466247225443,0.441282579505085,6.11585516746768,0.0,2.126505768514665,6.2638997348228385,4.566923680972953,0.13872773578066058,-0.08230010420293837,0.0,449.7499101933991,450.1337024842096,450.2600420435616,450.31560109847055
3.840000000000003,2.1496506961300303,6.757883886298679,12.965666188422317,0.44950674918574496,6.110911264721505,0.0,2.2232556074281327,6.49347371111098,4.505656049940677,0.1335319497092125,-0.08259553030670698,0.0,449.94330234351315,449.9139564547737,450.6955107150267,450.292358070911
3.900000000000003,2.285996868157886,7.154388883480302,13.234020930973942,0.45734578785723556,6.105960992284702,0.0,2.3219139917799807,6.723433687030161,4.438776927620035,0.12416327487599482,-0.08232329544417846,0.0,449.79507668623864,449.81168966206246,450.56177330570034,449.818861152277
3.960000000000003,2.4283226327056706,7.564703009324284,13.49822166508265,0.4647668391889157,6.101158017474193,0.0,2.4225611816180623,6.953713835511465,4.367223956001692,0.12270937955978944,-0.0758536305728129,0.0,449.5646778250474,450.0836549203685,450.28966894962775,450.18566261245644
