Local time,Open,High,Low,Close,Volume
03.02.2017 23:00:00.000 GMT+0100,1.40463,1.40463,1.40463,1.40463,0
04.02.2017 23:00:00.000 GMT+0100,1.40463,1.40463,1.40463,1.40463,0
05.02.2017 23:00:00.000 GMT+0100,1.40525,1.40989,1.39693,1.40632,199409.29200000002
06.02.2017 23:00:00.000 GMT+0100,1.40632,1.40976,1.40181,1.40831,205378.73070000001
07.02.2017 23:00:00.000 GMT+0100,1.40838,1.40959,1.39964,1.40616,204725.47070000003
08.02.2017 23:00:00.000 GMT+0100,1.40606,1.40680,1.39740,1.40047,192533.67919999998
09.02.2017 23:00:00.000 GMT+0100,1.40042,1.40139,1.38842,1.39169,193440.687
10.02.2017 23:00:00.000 GMT+0100,1.39169,1.39169,1.39169,1.39169,0
11.02.2017 23:00:00.000 GMT+0100,1.39169,1.39169,1.39169,1.39169,0
12.02.2017 23:00:00.000 GMT+0100,1.39014,1.39467,1.38428,1.38510,178558.62
13.02.2017 23:00:00.000 GMT+0100,1.38510,1.38701,1.38044,1.38296,188869.62910000002
14.02.2017 23:00:00.000 GMT+0100,1.38280,1.38725,1.37833,1.38623,194546.97
15.02.2017 23:00:00.000 GMT+0100,1.38611,1.39605,1.38435,1.39507,190748.23990000004
16.02.2017 23:00:00.000 GMT+0100,1.39514,1.39591,1.38879,1.38923,173282.0807
17.02.2017 23:00:00.000 GMT+0100,1.38923,1.38923,1.38923,1.38923,0
18.02.2017 23:00:00.000 GMT+0100,1.38923,1.38923,1.38923,1.38923,0
19.02.2017 23:00:00.000 GMT+0100,1.38909,1.39298,1.38805,1.39050,123071.32989999998
20.02.2017 23:00:00.000 GMT+0100,1.39050,1.39117,1.38354,1.38448,154901.23000000004
21.02.2017 23:00:00.000 GMT+0100,1.38437,1.39338,1.38036,1.38975,171644.97939999998
22.02.2017 23:00:00.000 GMT+0100,1.38968,1.38980,1.38456,1.38659,166310.8183
23.02.2017 23:00:00.000 GMT+0100,1.38655,1.39178,1.38237,1.38237,168610.0582
24.02.2017 23:00:00.000 GMT+0100,1.38237,1.38237,1.38237,1.38237,0
25.02.2017 23:00:00.000 GMT+0100,1.38237,1.38237,1.38237,1.38237,0
26.02.2017 23:00:00.000 GMT+0100,1.38322,1.39538,1.38315,1.39503,165223.2291
27.02.2017 23:00:00.000 GMT+0100,1.39505,1.41026,1.39375,1.40666,194361.5694
28.02.2017 23:00:00.000 GMT+0100,1.40663,1.41054,1.40061,1.40528,218242.5199
01.03.2017 23:00:00.000 GMT+0100,1.40538,1.40879,1.40382,1.40685,176800.4908
02.03.2017 23:00:00.000 GMT+0100,1.40676,1.42107,1.40590,1.42024,188312.2014
03.03.2017 23:00:00.000 GMT+0100,1.42024,1.42024,1.42024,1.42024,0
04.03.2017 23:00:00.000 GMT+0100,1.42024,1.42024,1.42024,1.42024,0
05.03.2017 23:00:00.000 GMT+0100,1.41931,1.42390,1.41718,1.41883,165717.78869999998
06.03.2017 23:00:00.000 GMT+0100,1.41876,1.42028,1.41565,1.41717,157990.5833
07.03.2017 23:00:00.000 GMT+0100,1.41695,1.42361,1.41594,1.42169,177102.35959999997
08.03.2017 23:00:00.000 GMT+0100,1.42162,1.43348,1.42031,1.42883,208204.61190000002
09.03.2017 23:00:00.000 GMT+0100,1.42880,1.43993,1.42727,1.43756,197725.50000000003
10.03.2017 23:00:00.000 GMT+0100,1.43756,1.43756,1.43756,1.43756,0
11.03.2017 23:00:00.000 GMT+0100,1.43756,1.43756,1.43756,1.43756,0
12.03.2017 22:00:00.000 GMT+0100,1.43616,1.44173,1.43194,1.43230,185006.51080000002
13.03.2017 22:00:00.000 GMT+0100,1.43232,1.43538,1.42901,1.42930,167513.0309
14.03.2017 22:00:00.000 GMT+0100,1.42927,1.43220,1.42445,1.42797,187359.349
15.03.2017 22:00:00.000 GMT+0100,1.42799,1.43787,1.42410,1.43381,204441.69060000003
16.03.2017 22:00:00.000 GMT+0100,1.43377,1.43675,1.42864,1.43345,175151.46970000002
17.03.2017 22:00:00.000 GMT+0100,1.43345,1.43345,1.43345,1.43345,0
18.03.2017 22:00:00.000 GMT+0100,1.43345,1.43345,1.43345,1.43345,0
19.03.2017 22:00:00.000 GMT+0100,1.43210,1.43766,1.43157,1.43358,147144.41079999998
20.03.2017 22:00:00.000 GMT+0100,1.43358,1.44450,1.43082,1.44309,188923.12739999997
21.03.2017 22:00:00.000 GMT+0100,1.44300,1.44930,1.43811,1.43907,181280.51929999999
22.03.2017 22:00:00.000 GMT+0100,1.43907,1.44067,1.43572,1.43941,164428.5398
23.03.2017 22:00:00.000 GMT+0100,1.43941,1.44692,1.43761,1.44416,160137.7489
24.03.2017 22:00:00.000 GMT+0100,1.44416,1.44416,1.44416,1.44416,0
25.03.2017 22:00:00.000 GMT+0100,1.44416,1.44416,1.44416,1.44416,0
26.03.2017 23:00:00.000 GMT+0200,1.44755,1.45994,1.44478,1.45316,166792.91969999997
27.03.2017 23:00:00.000 GMT+0200,1.45306,1.45602,1.44410,1.44682,147725.20280000003
28.03.2017 23:00:00.000 GMT+0200,1.44677,1.44908,1.43303,1.43456,157521.34080000003
29.03.2017 23:00:00.000 GMT+0200,1.43457,1.43563,1.42074,1.42358,156756.3891
30.03.2017 23:00:00.000 GMT+0200,1.42358,1.42761,1.41749,1.41828,158329.16
31.03.2017 23:00:00.000 GMT+0200,1.41828,1.41828,1.41828,1.41828,0
01.04.2017 23:00:00.000 GMT+0200,1.41828,1.41828,1.41828,1.41828,0
02.04.2017 23:00:00.000 GMT+0200,1.41865,1.42997,1.41776,1.42760,138416.45020000002
03.04.2017 23:00:00.000 GMT+0200,1.42760,1.43376,1.42647,1.43033,133480.7499
04.04.2017 23:00:00.000 GMT+0200,1.43014,1.43390,1.42640,1.43229,147703.10050000003
05.04.2017 23:00:00.000 GMT+0200,1.43242,1.43562,1.42672,1.42762,143939.31910000002
06.04.2017 23:00:00.000 GMT+0200,1.42743,1.42945,1.41792,1.41897,163294.55000000002
07.04.2017 23:00:00.000 GMT+0200,1.41897,1.41897,1.41897,1.41897,0
08.04.2017 23:00:00.000 GMT+0200,1.41897,1.41897,1.41897,1.41897,0
09.04.2017 23:00:00.000 GMT+0200,1.41811,1.42130,1.41152,1.41195,124798.49979999998
10.04.2017 23:00:00.000 GMT+0200,1.41187,1.41931,1.40896,1.41292,126188.97970000001
11.04.2017 23:00:00.000 GMT+0200,1.41279,1.41551,1.40638,1.41323,154378.60139999999
12.04.2017 23:00:00.000 GMT+0200,1.41331,1.41609,1.40525,1.41446,142059.98119999998
13.04.2017 23:00:00.000 GMT+0200,1.41424,1.41580,1.41256,1.41351,80310.90960000001
14.04.2017 23:00:00.000 GMT+0200,1.41351,1.41351,1.41351,1.41351,0
15.04.2017 23:00:00.000 GMT+0200,1.41351,1.41351,1.41351,1.41351,0
16.04.2017 23:00:00.000 GMT+0200,1.41270,1.41790,1.41139,1.41700,94273.29039999998
17.04.2017 23:00:00.000 GMT+0200,1.41697,1.43804,1.41665,1.43566,156884.2403
18.04.2017 23:00:00.000 GMT+0200,1.43564,1.44591,1.43505,1.44432,136416.52039999998
19.04.2017 23:00:00.000 GMT+0200,1.44432,1.45331,1.44325,1.44337,136058.4192
20.04.2017 23:00:00.000 GMT+0200,1.44331,1.44817,1.43967,1.44660,129517.39139999998
21.04.2017 23:00:00.000 GMT+0200,1.44660,1.44660,1.44660,1.44660,0
22.04.2017 23:00:00.000 GMT+0200,1.44660,1.44660,1.44660,1.44660,0
23.04.2017 23:00:00.000 GMT+0200,1.46904,1.47036,1.45586,1.46713,169023.31960000002
24.04.2017 23:00:00.000 GMT+0200,1.46718,1.49071,1.46648,1.48265,150525.7109
25.04.2017 23:00:00.000 GMT+0200,1.48240,1.48554,1.47322,1.48462,171141.8598
26.04.2017 23:00:00.000 GMT+0200,1.48468,1.48924,1.47555,1.48203,165340.78130000003
27.04.2017 23:00:00.000 GMT+0200,1.48204,1.49406,1.48012,1.48705,151785.409
28.04.2017 23:00:00.000 GMT+0200,1.48705,1.48705,1.48705,1.48705,0
29.04.2017 23:00:00.000 GMT+0200,1.48705,1.48705,1.48705,1.48705,0
30.04.2017 23:00:00.000 GMT+0200,1.48992,1.49376,1.48648,1.49087,91887.75980000001
01.05.2017 23:00:00.000 GMT+0200,1.49077,1.50010,1.48966,1.49812,138910.7991
02.05.2017 23:00:00.000 GMT+0200,1.49814,1.50098,1.49258,1.49415,150106.0175
03.05.2017 23:00:00.000 GMT+0200,1.49418,1.51202,1.49275,1.50999,176932.3101
04.05.2017 23:00:00.000 GMT+0200,1.51003,1.51518,1.49962,1.50072,188139.5713
05.05.2017 23:00:00.000 GMT+0200,1.50072,1.50072,1.50072,1.50072,0
06.05.2017 23:00:00.000 GMT+0200,1.50072,1.50072,1.50072,1.50072,0
07.05.2017 23:00:00.000 GMT+0200,1.50433,1.50491,1.49506,1.49553,173821.3904
08.05.2017 23:00:00.000 GMT+0200,1.49553,1.49806,1.48865,1.49167,166744.7483
09.05.2017 23:00:00.000 GMT+0200,1.49147,1.49554,1.48249,1.48387,161062.38930000004
10.05.2017 23:00:00.000 GMT+0200,1.48377,1.49454,1.48350,1.48752,158124.1014
11.05.2017 23:00:00.000 GMT+0200,1.48751,1.49981,1.48705,1.49838,148687.37000000002
12.05.2017 23:00:00.000 GMT+0200,1.49838,1.49838,1.49838,1.49838,0
13.05.2017 23:00:00.000 GMT+0200,1.49838,1.49838,1.49838,1.49838,0
14.05.2017 23:00:00.000 GMT+0200,1.49653,1.50059,1.48994,1.49607,145542.5999
15.05.2017 23:00:00.000 GMT+0200,1.49599,1.51000,1.49557,1.50770,161002.75029999996
16.05.2017 23:00:00.000 GMT+0200,1.50771,1.52128,1.50742,1.51796,186800.9811
17.05.2017 23:00:00.000 GMT+0200,1.51797,1.52075,1.50914,1.51011,207499.8893
18.05.2017 23:00:00.000 GMT+0200,1.51009,1.52051,1.50890,1.51376,159878.70979999998
19.05.2017 23:00:00.000 GMT+0200,1.51376,1.51376,1.51376,1.51376,0
20.05.2017 23:00:00.000 GMT+0200,1.51376,1.51376,1.51376,1.51376,0
21.05.2017 23:00:00.000 GMT+0200,1.51237,1.52090,1.50855,1.51724,135993.72229999996
22.05.2017 23:00:00.000 GMT+0200,1.51717,1.51998,1.50932,1.51115,170028.5309
23.05.2017 23:00:00.000 GMT+0200,1.51102,1.51427,1.50145,1.50395,173187.9916
24.05.2017 23:00:00.000 GMT+0200,1.50395,1.51216,1.50292,1.51160,153972.3499
25.05.2017 23:00:00.000 GMT+0200,1.51160,1.51259,1.50128,1.50308,142963.63079999998
26.05.2017 23:00:00.000 GMT+0200,1.50308,1.50308,1.50308,1.50308,0
27.05.2017 23:00:00.000 GMT+0200,1.50308,1.50308,1.50308,1.50308,0
28.05.2017 23:00:00.000 GMT+0200,1.50152,1.50565,1.50080,1.50123,84085.7994
29.05.2017 23:00:00.000 GMT+0200,1.50123,1.51049,1.49688,1.50530,130192.98989999999
30.05.2017 23:00:00.000 GMT+0200,1.50524,1.52000,1.50177,1.51784,144994.54969999997
31.05.2017 23:00:00.000 GMT+0200,1.51780,1.51905,1.51099,1.51527,133314.4505
01.06.2017 23:00:00.000 GMT+0200,1.51515,1.52581,1.51488,1.52003,132302.37829999998
02.06.2017 23:00:00.000 GMT+0200,1.52003,1.52003,1.52003,1.52003,0
03.06.2017 23:00:00.000 GMT+0200,1.52003,1.52003,1.52003,1.52003,0
04.06.2017 23:00:00.000 GMT+0200,1.52018,1.52268,1.51389,1.51614,114617.69049999998
05.06.2017 23:00:00.000 GMT+0200,1.51611,1.51999,1.51244,1.51701,130281.9315
06.06.2017 23:00:00.000 GMT+0200,1.51700,1.52324,1.50638,1.52044,140897.23979999998
07.06.2017 23:00:00.000 GMT+0200,1.52028,1.52188,1.51202,1.51406,146317.20090000003
08.06.2017 23:00:00.000 GMT+0200,1.51419,1.51934,1.50121,1.50713,161776.81020000004
09.06.2017 23:00:00.000 GMT+0200,1.50713,1.50713,1.50713,1.50713,0
10.06.2017 23:00:00.000 GMT+0200,1.50713,1.50713,1.50713,1.50713,0
11.06.2017 23:00:00.000 GMT+0200,1.50807,1.51054,1.49192,1.49244,126171.78050000001
12.06.2017 23:00:00.000 GMT+0200,1.49248,1.49298,1.47936,1.48440,127995.7094
13.06.2017 23:00:00.000 GMT+0200,1.48436,1.49198,1.47757,1.48570,182357.2503
14.06.2017 23:00:00.000 GMT+0200,1.48570,1.48654,1.47829,1.47862,160160.69890000002
15.06.2017 23:00:00.000 GMT+0200,1.47860,1.48469,1.47619,1.47897,134478.7906
16.06.2017 23:00:00.000 GMT+0200,1.47897,1.47897,1.47897,1.47897,0
17.06.2017 23:00:00.000 GMT+0200,1.47897,1.47897,1.47897,1.47897,0
18.06.2017 23:00:00.000 GMT+0200,1.48043,1.48338,1.47260,1.47358,116997.45170000002
19.06.2017 23:00:00.000 GMT+0200,1.47354,1.48220,1.47274,1.47706,136016.0289
20.06.2017 23:00:00.000 GMT+0200,1.47698,1.48922,1.47630,1.48904,148610.5092
21.06.2017 23:00:00.000 GMT+0200,1.48898,1.48948,1.47361,1.47553,126066.81959999999
22.06.2017 23:00:00.000 GMT+0200,1.47550,1.48796,1.47405,1.48443,110576.0204
23.06.2017 23:00:00.000 GMT+0200,1.48443,1.48443,1.48443,1.48443,0
24.06.2017 23:00:00.000 GMT+0200,1.48443,1.48443,1.48443,1.48443,0
25.06.2017 23:00:00.000 GMT+0200,1.48469,1.48599,1.47872,1.48065,115293.9791
26.06.2017 23:00:00.000 GMT+0200,1.48065,1.49726,1.48005,1.49629,151582.4914
27.06.2017 23:00:00.000 GMT+0200,1.49627,1.49785,1.47830,1.48324,191395.7704
28.06.2017 23:00:00.000 GMT+0200,1.48312,1.48958,1.48235,1.48718,172516.02839999998
29.06.2017 23:00:00.000 GMT+0200,1.48717,1.48842,1.47802,1.48074,164364.7096
30.06.2017 23:00:00.000 GMT+0200,1.48074,1.48074,1.48074,1.48074,0
01.07.2017 23:00:00.000 GMT+0200,1.48074,1.48074,1.48074,1.48074,0
02.07.2017 23:00:00.000 GMT+0200,1.48062,1.48313,1.47364,1.47801,117337.2992
03.07.2017 23:00:00.000 GMT+0200,1.47801,1.47876,1.46522,1.46687,123182.7609
04.07.2017 23:00:00.000 GMT+0200,1.46687,1.47457,1.46572,1.47074,150446.37199999994
05.07.2017 23:00:00.000 GMT+0200,1.47061,1.48264,1.46741,1.48210,142758.8419
06.07.2017 23:00:00.000 GMT+0200,1.48215,1.48352,1.46507,1.46749,153762.73080000002
07.07.2017 23:00:00.000 GMT+0200,1.46749,1.46749,1.46749,1.46749,0
08.07.2017 23:00:00.000 GMT+0200,1.46749,1.46749,1.46749,1.46749,0
09.07.2017 23:00:00.000 GMT+0200,1.46761,1.47292,1.46568,1.46940,121976.11950000002
10.07.2017 23:00:00.000 GMT+0200,1.46940,1.48296,1.46724,1.48082,136696.13049999997
11.07.2017 23:00:00.000 GMT+0200,1.48082,1.48260,1.44796,1.45492,170126.79
12.07.2017 23:00:00.000 GMT+0200,1.45487,1.45940,1.44825,1.44982,166759.41800000003
13.07.2017 23:00:00.000 GMT+0200,1.44973,1.45891,1.44849,1.45014,146718.80999999997
14.07.2017 23:00:00.000 GMT+0200,1.45014,1.45014,1.45014,1.45014,0
15.07.2017 23:00:00.000 GMT+0200,1.45014,1.45014,1.45014,1.45014,0
16.07.2017 23:00:00.000 GMT+0200,1.45049,1.45758,1.44835,1.45730,133654.8505
17.07.2017 23:00:00.000 GMT+0200,1.45728,1.46717,1.45376,1.45891,186455.08990000002
18.07.2017 23:00:00.000 GMT+0200,1.45876,1.45926,1.44840,1.45129,136710.13
19.07.2017 23:00:00.000 GMT+0200,1.45132,1.46761,1.44783,1.46385,192043.19960000002
20.07.2017 23:00:00.000 GMT+0200,1.46378,1.46828,1.45947,1.46193,159671.5892
21.07.2017 23:00:00.000 GMT+0200,1.46193,1.46193,1.46193,1.46193,0
22.07.2017 23:00:00.000 GMT+0200,1.46193,1.46193,1.46193,1.46193,0
23.07.2017 23:00:00.000 GMT+0200,1.46188,1.46467,1.45314,1.45606,137727.10880000002
24.07.2017 23:00:00.000 GMT+0200,1.45593,1.46366,1.45461,1.45684,154643.64999999997
25.07.2017 23:00:00.000 GMT+0200,1.45679,1.46356,1.45317,1.46009,177964.64890000003
26.07.2017 23:00:00.000 GMT+0200,1.45993,1.46838,1.45555,1.46534,184342.5298
27.07.2017 23:00:00.000 GMT+0200,1.46522,1.47131,1.45808,1.46022,170787.1903
28.07.2017 23:00:00.000 GMT+0200,1.46022,1.46022,1.46022,1.46022,0
29.07.2017 23:00:00.000 GMT+0200,1.46022,1.46022,1.46022,1.46022,0
30.07.2017 23:00:00.000 GMT+0200,1.46083,1.47824,1.46006,1.47760,163364.99780000004
31.07.2017 23:00:00.000 GMT+0200,1.47761,1.48260,1.47090,1.47949,168201.38189999995
01.08.2017 23:00:00.000 GMT+0200,1.47948,1.49370,1.47927,1.49015,169629.9604
02.08.2017 23:00:00.000 GMT+0200,1.49015,1.49597,1.48902,1.49354,158491.8697
03.08.2017 23:00:00.000 GMT+0200,1.49327,1.49576,1.48331,1.48900,155058.4199
04.08.2017 23:00:00.000 GMT+0200,1.48900,1.48900,1.48900,1.48900,0
05.08.2017 23:00:00.000 GMT+0200,1.48900,1.48900,1.48900,1.48900,0
06.08.2017 23:00:00.000 GMT+0200,1.48897,1.49823,1.48846,1.49522,118778.2297
07.08.2017 23:00:00.000 GMT+0200,1.49507,1.49937,1.48372,1.48835,138261.87960000001
08.08.2017 23:00:00.000 GMT+0200,1.48835,1.49365,1.48609,1.49272,165074.57009999998
09.08.2017 23:00:00.000 GMT+0200,1.49279,1.50078,1.48714,1.50005,156563.3794
10.08.2017 23:00:00.000 GMT+0200,1.50010,1.50177,1.49469,1.49812,166093.31930000003
11.08.2017 23:00:00.000 GMT+0200,1.49812,1.49812,1.49812,1.49812,0
12.08.2017 23:00:00.000 GMT+0200,1.49812,1.49812,1.49812,1.49812,0
13.08.2017 23:00:00.000 GMT+0200,1.49730,1.50116,1.49413,1.49835,136277.73029999997
14.08.2017 23:00:00.000 GMT+0200,1.49841,1.50048,1.49196,1.49676,156188.0579
15.08.2017 23:00:00.000 GMT+0200,1.49677,1.49857,1.48422,1.48455,160817.44909999997
16.08.2017 23:00:00.000 GMT+0200,1.48471,1.48737,1.47295,1.48654,165939.97060000003
17.08.2017 23:00:00.000 GMT+0200,1.48654,1.48808,1.47493,1.47926,166164.2407
18.08.2017 23:00:00.000 GMT+0200,1.47926,1.47926,1.47926,1.47926,0
19.08.2017 23:00:00.000 GMT+0200,1.47926,1.47926,1.47926,1.47926,0
20.08.2017 23:00:00.000 GMT+0200,1.47706,1.48749,1.47649,1.48356,132560.4803
21.08.2017 23:00:00.000 GMT+0200,1.48359,1.48400,1.47266,1.47720,139106.5883
22.08.2017 23:00:00.000 GMT+0200,1.47716,1.48661,1.47695,1.48236,150571.92849999998
23.08.2017 23:00:00.000 GMT+0200,1.48236,1.48264,1.47639,1.47690,139803.25050000002
24.08.2017 23:00:00.000 GMT+0200,1.47691,1.49017,1.47309,1.48766,162380.7091
25.08.2017 23:00:00.000 GMT+0200,1.48766,1.48766,1.48766,1.48766,0
26.08.2017 23:00:00.000 GMT+0200,1.48766,1.48766,1.48766,1.48766,0
27.08.2017 23:00:00.000 GMT+0200,1.48990,1.49843,1.48509,1.49816,129715.4789
28.08.2017 23:00:00.000 GMT+0200,1.49809,1.50743,1.49628,1.49778,198753.2884
29.08.2017 23:00:00.000 GMT+0200,1.49761,1.50418,1.49459,1.49964,172566.9314
30.08.2017 23:00:00.000 GMT+0200,1.49963,1.50519,1.48514,1.48632,174145.6404
31.08.2017 23:00:00.000 GMT+0200,1.48626,1.48918,1.46807,1.46982,175700.86930000002
01.09.2017 23:00:00.000 GMT+0200,1.46982,1.46982,1.46982,1.46982,0
02.09.2017 23:00:00.000 GMT+0200,1.46982,1.46982,1.46982,1.46982,0
03.09.2017 23:00:00.000 GMT+0200,1.47587,1.48000,1.47023,1.47645,117960.1699
04.09.2017 23:00:00.000 GMT+0200,1.47644,1.47709,1.46946,1.47398,173266.12209999998
05.09.2017 23:00:00.000 GMT+0200,1.47390,1.48110,1.44831,1.45678,171039.59159999999
06.09.2017 23:00:00.000 GMT+0200,1.45673,1.46616,1.45238,1.45624,193119.7182
07.09.2017 23:00:00.000 GMT+0200,1.45620,1.46328,1.45509,1.46315,191332.9815
08.09.2017 23:00:00.000 GMT+0200,1.46315,1.46315,1.46315,1.46315,0
09.09.2017 23:00:00.000 GMT+0200,1.46315,1.46315,1.46315,1.46315,0
10.09.2017 23:00:00.000 GMT+0200,1.46089,1.46115,1.44715,1.44728,149388.802
11.09.2017 23:00:00.000 GMT+0200,1.44723,1.45818,1.44658,1.45806,162931.18949999995
12.09.2017 23:00:00.000 GMT+0200,1.45806,1.45898,1.44656,1.44665,153197.10890000002
13.09.2017 23:00:00.000 GMT+0200,1.44664,1.45333,1.44420,1.44971,159593.5589
14.09.2017 23:00:00.000 GMT+0200,1.44949,1.46047,1.44837,1.45626,177574.89970000004
15.09.2017 23:00:00.000 GMT+0200,1.45626,1.45626,1.45626,1.45626,0
16.09.2017 23:00:00.000 GMT+0200,1.45626,1.45626,1.45626,1.45626,0
17.09.2017 23:00:00.000 GMT+0200,1.45240,1.47256,1.45133,1.46897,149952.85940000002
18.09.2017 23:00:00.000 GMT+0200,1.46897,1.47682,1.46773,1.47412,165527.71059999996
19.09.2017 23:00:00.000 GMT+0200,1.47407,1.47584,1.46389,1.46522,228509.82049999997
20.09.2017 23:00:00.000 GMT+0200,1.46519,1.47382,1.46446,1.47172,242205.02829999998
21.09.2017 23:00:00.000 GMT+0200,1.47170,1.47559,1.46579,1.47393,158771.06250000003
22.09.2017 23:00:00.000 GMT+0200,1.47393,1.47393,1.47393,1.47393,0
23.09.2017 23:00:00.000 GMT+0200,1.47393,1.47393,1.47393,1.47393,0
24.09.2017 23:00:00.000 GMT+0200,1.46713,1.47293,1.46144,1.46545,155274.06060000003
25.09.2017 23:00:00.000 GMT+0200,1.46528,1.46818,1.45510,1.45618,166463.4104
26.09.2017 23:00:00.000 GMT+0200,1.45621,1.46668,1.44876,1.46531,188580.0708
27.09.2017 23:00:00.000 GMT+0200,1.46531,1.47095,1.46326,1.46418,165697.2183
28.09.2017 23:00:00.000 GMT+0200,1.46429,1.48043,1.46392,1.47262,159930.59870000003
29.09.2017 23:00:00.000 GMT+0200,1.47262,1.47262,1.47262,1.47262,0
30.09.2017 23:00:00.000 GMT+0200,1.47262,1.47262,1.47262,1.47262,0
01.10.2017 23:00:00.000 GMT+0200,1.47186,1.47404,1.46628,1.46750,146902.16079999998
02.10.2017 23:00:00.000 GMT+0200,1.46747,1.47205,1.46601,1.46635,148690.40019999997
03.10.2017 23:00:00.000 GMT+0200,1.46627,1.46923,1.46503,1.46685,144114.1987
04.10.2017 23:00:00.000 GMT+0200,1.46685,1.47274,1.46355,1.47122,137632.61900000004
05.10.2017 23:00:00.000 GMT+0200,1.47128,1.47369,1.46668,1.47024,159938.77960000004
06.10.2017 23:00:00.000 GMT+0200,1.47024,1.47024,1.47024,1.47024,0
07.10.2017 23:00:00.000 GMT+0200,1.47024,1.47024,1.47024,1.47024,0
08.10.2017 23:00:00.000 GMT+0200,1.46986,1.47452,1.46902,1.47305,95354.35949999999
09.10.2017 23:00:00.000 GMT+0200,1.47305,1.47900,1.47242,1.47776,150253.1501
10.10.2017 23:00:00.000 GMT+0200,1.47777,1.48381,1.47647,1.47698,157411.5291
11.10.2017 23:00:00.000 GMT+0200,1.47686,1.48001,1.47421,1.47553,148328.8792
12.10.2017 23:00:00.000 GMT+0200,1.47551,1.48207,1.47223,1.47306,151871.8218
13.10.2017 23:00:00.000 GMT+0200,1.47306,1.47306,1.47306,1.47306,0
14.10.2017 23:00:00.000 GMT+0200,1.47306,1.47306,1.47306,1.47306,0
15.10.2017 23:00:00.000 GMT+0200,1.47328,1.48143,1.47003,1.47639,132629.2301
16.10.2017 23:00:00.000 GMT+0200,1.47635,1.47888,1.47249,1.47305,136255.86030000003
17.10.2017 23:00:00.000 GMT+0200,1.47305,1.47368,1.46849,1.46939,150284.23960000003
18.10.2017 23:00:00.000 GMT+0200,1.46932,1.47992,1.46866,1.47943,158252.27949999998
19.10.2017 23:00:00.000 GMT+0200,1.47944,1.48771,1.47398,1.48732,166045.12990000003
20.10.2017 23:00:00.000 GMT+0200,1.48732,1.48732,1.48732,1.48732,0
21.10.2017 23:00:00.000 GMT+0200,1.48732,1.48732,1.48732,1.48732,0
22.10.2017 23:00:00.000 GMT+0200,1.48432,1.48841,1.48194,1.48564,128187.10130000001
23.10.2017 23:00:00.000 GMT+0200,1.48566,1.49441,1.48446,1.49054,137947.5398
24.10.2017 23:00:00.000 GMT+0200,1.49056,1.51331,1.48951,1.51142,169954.701
25.10.2017 23:00:00.000 GMT+0200,1.51140,1.51451,1.49635,1.49663,159347.51909999998
26.10.2017 23:00:00.000 GMT+0200,1.49656,1.49960,1.48652,1.48652,167812.13920000003
27.10.2017 23:00:00.000 GMT+0200,1.48652,1.48652,1.48652,1.48652,0
28.10.2017 23:00:00.000 GMT+0200,1.48652,1.48652,1.48652,1.48652,0
29.10.2017 22:00:00.000 GMT+0100,1.48765,1.49530,1.48704,1.49498,128052.73010000002
30.10.2017 22:00:00.000 GMT+0100,1.49498,1.50405,1.49218,1.50100,129352.48090000001
31.10.2017 22:00:00.000 GMT+0100,1.50100,1.50259,1.49369,1.49462,143790.7108
01.11.2017 22:00:00.000 GMT+0100,1.49458,1.49906,1.49230,1.49323,168247.39889999997
02.11.2017 22:00:00.000 GMT+0100,1.49323,1.49625,1.48022,1.48135,160063.1192
03.11.2017 22:00:00.000 GMT+0100,1.48135,1.48135,1.48135,1.48135,0
04.11.2017 22:00:00.000 GMT+0100,1.48135,1.48135,1.48135,1.48135,0
05.11.2017 23:00:00.000 GMT+0100,1.48210,1.48354,1.47461,1.47464,130268.3893
06.11.2017 23:00:00.000 GMT+0100,1.47463,1.48367,1.47388,1.48019,135745.51909999998
07.11.2017 23:00:00.000 GMT+0100,1.48010,1.48113,1.47358,1.47549,121746.35070000002
08.11.2017 23:00:00.000 GMT+0100,1.47572,1.47937,1.47452,1.47632,148917.85050000003
09.11.2017 23:00:00.000 GMT+0100,1.47621,1.48111,1.47383,1.47893,135971.0404
10.11.2017 23:00:00.000 GMT+0100,1.47893,1.47893,1.47893,1.47893,0
11.11.2017 23:00:00.000 GMT+0100,1.47893,1.47893,1.47893,1.47893,0
12.11.2017 23:00:00.000 GMT+0100,1.47862,1.48586,1.47702,1.48534,102814.96959999998
13.11.2017 23:00:00.000 GMT+0100,1.48536,1.50276,1.48500,1.50187,133809.30849999998
14.11.2017 23:00:00.000 GMT+0100,1.50184,1.51252,1.50093,1.50487,154849.06939999998
15.11.2017 23:00:00.000 GMT+0100,1.50478,1.50663,1.49810,1.50123,129467.38049999998
16.11.2017 23:00:00.000 GMT+0100,1.50123,1.51231,1.50066,1.50507,137050.2305
